scope,anchor,outcome,outcome_label,family,modifier,modifier_label,modifier_type,paper_role,subset,fe,controls,term,b,se,p,N,clusters,mean_y,status
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,none,heterogeneity slope,0.047941610439778064,0.0375478433458975,0.20166793686626117,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,none,DID at +1 SD,-0.13479651230633746,0.10314684644978578,0.19126676888452965,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,none,DID at -1 SD,-0.2306797331858936,0.09851421931204625,0.019201888495165634,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,DID at mean modifier,-0.18273812274611553,0.093607270709442,0.05091698868602593,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,heterogeneity slope,0.047941610439778064,0.0375478433458975,0.20166793686626117,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,DID at +1 SD,-0.13479651230633746,0.10314684644978578,0.19126676888452965,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,farm_income_only,DID at -1 SD,-0.2306797331858936,0.09851421931204625,0.019201888495165634,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,DID at mean modifier,-0.18273812274611553,0.093607270709442,0.05091698868602593,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,heterogeneity slope,0.047941610439778064,0.0375478433458975,0.20166793686626117,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,DID at +1 SD,-0.13479651230633746,0.10314684644978578,0.19126676888452965,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_continuous,"Pre-specified farm-orientation index, continuous z",continuous,pre-specified index interaction,all,provyear,other_baseline,DID at -1 SD,-0.2306797331858936,0.09851421931204625,0.019201888495165634,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,lower/rest DID,-0.08992817727886368,0.04965663766832536,0.07014083152626015,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top-minus-rest differential,0.14134639121547143,0.06562414315419549,0.031249749031464054,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,none,top group DID,0.051418213936607754,0.07020281097700688,0.46390989875172506,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,farm_income_only,lower/rest DID,-0.08992817727886368,0.04965663766832536,0.07014083152626015,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,farm_income_only,top-minus-rest differential,0.14134639121547143,0.06562414315419549,0.031249749031464054,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,farm_income_only,top group DID,0.051418213936607754,0.07020281097700688,0.46390989875172506,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,other_baseline,lower/rest DID,-0.08992817727886368,0.04965663766832536,0.07014083152626015,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,other_baseline,top-minus-rest differential,0.14134639121547143,0.06562414315419549,0.031249749031464054,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,stackyear,other_baseline,top group DID,0.051418213936607754,0.07020281097700688,0.46390989875172506,2822,136,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,lower/rest DID,-0.20861277678590467,0.09684510396558005,0.031233352002708926,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top-minus-rest differential,0.09573317108000373,0.06294318320112753,0.1282734354360208,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,none,top group DID,-0.11287960570590094,0.12114293860466017,0.35144580202248477,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,farm_income_only,lower/rest DID,-0.20861277678590467,0.09684510396558005,0.031233352002708926,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,farm_income_only,top-minus-rest differential,0.09573317108000373,0.06294318320112753,0.1282734354360208,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,farm_income_only,top group DID,-0.11287960570590094,0.12114293860466017,0.35144580202248477,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,other_baseline,lower/rest DID,-0.20861277678590467,0.09684510396558005,0.031233352002708926,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,other_baseline,top-minus-rest differential,0.09573317108000373,0.06294318320112753,0.1282734354360208,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,farm_orientation_top_tercile,Top tercile pre-specified farm-orientation index,binary_top,pre-specified index top-third split,all,provyear,other_baseline,top group DID,-0.11287960570590094,0.12114293860466017,0.35144580202248477,2816,134,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,lower/rest DID,0.018523385520362222,0.042023473632629225,0.6593674702474357,2740,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom-minus-rest differential,-0.2053722832497118,0.10771320234426285,0.0565648358144528,2740,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,none,bottom group DID,-0.18684889772934957,0.10571113733107124,0.0771374658232894,2740,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,farm_income_only,lower/rest DID,0.018886466417679187,0.04191537796682826,0.6522882352324932,2740,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,farm_income_only,bottom-minus-rest differential,-0.20216076971010027,0.10748879647062888,0.06000439532907976,2740,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,farm_income_only,bottom group DID,-0.1832743032924211,0.10591294777612618,0.08355455475729594,2740,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,other_baseline,lower/rest DID,0.013523744129195242,0.042489296272161615,0.7502680747842168,2560,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,other_baseline,bottom-minus-rest differential,-0.1983581154566506,0.10586248018013227,0.06096711412190672,2560,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,stackyear,other_baseline,bottom group DID,-0.18483437132745537,0.10455736007038846,0.07709775154256478,2560,135,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,lower/rest DID,-0.1004571490268254,0.08920319668633439,0.2600974356386937,2734,133,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom-minus-rest differential,-0.16696039597209147,0.0986446764138203,0.09054241251012878,2734,133,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,none,bottom group DID,-0.2674175449989169,0.09632389548588036,0.00549928394347722,2734,133,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,farm_income_only,lower/rest DID,-0.09881294102611647,0.08972644211540011,0.270779638487877,2734,133,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,farm_income_only,bottom-minus-rest differential,-0.1661612355594413,0.09883032089340647,0.09270894613232447,2734,133,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,farm_income_only,bottom group DID,-0.2649741765855578,0.09613851396908628,0.005848242783094176,2734,133,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,other_baseline,lower/rest DID,-0.09937070701353237,0.09352049092674013,0.28798360069397266,2552,132,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,other_baseline,bottom-minus-rest differential,-0.16657356992477054,0.09993187540237074,0.09554000903774322,2552,132,0.1260217152616811,ok
adjacent,completed_t,any_rentin,Any rented-in land,rent-in,bottom_farmdep,Bottom tercile baseline farm-dependence,binary_bottom,exit-side low farm-dependence check,all,provyear,other_baseline,bottom group DID,-0.2659442769383029,0.09761888528561358,0.006443565071140256,2552,132,0.1260217152616811,ok
